mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
1,fish_female_20-29,5.421821387,8.612771514,14165.8624,23.94537171,1.164642536,0.343663411,476.2704126,679.923479,23.43919564,2.043121433,3.811792159,5411.942852,8.167012875,0.632546604,0.146826588,283.8834281,249.4725631,8.231175865,1329,female,fish,20-29
1,fish_female_30-39,5.436672807,8.680248379,15222.77063,24.30526207,1.154117567,0.326867703,467.9232013,709.3437853,24.16626004,1.92597713,3.527833768,5761.698432,8.467858208,0.601941235,0.130298439,270.2471078,277.9272693,7.947014179,2024,female,fish,30-39
1,fish_female_40-49,5.289333494,8.467722706,15818.80068,24.19110506,1.108404229,0.310324002,438.6598318,707.9253678,24.59769962,1.781471186,3.093304531,5929.50225,8.107006442,0.572941349,0.119871911,252.4150633,275.7605148,8.103588914,1689,female,fish,40-49
1,fish_female_50-59,5.169020338,8.219198702,16962.06009,24.74815398,1.032500992,0.298129957,395.7876223,720.8251053,25.0046366,1.749271151,3.103613487,7230.767144,9.51402758,0.509688502,0.104731326,209.5667218,310.4224454,8.712428115,946,female,fish,50-59
1,fish_female_60-69,5.38026761,8.570718271,18212.66232,25.5594299,1.098827574,0.310734866,421.1768674,749.3928264,26.04873738,1.96181407,3.664188477,7264.966514,9.258067687,0.609398081,0.113401488,264.5992568,315.9225704,8.616600658,492,female,fish,60-69
1,fish_female_70-79,5.261443442,8.590993404,18956.45472,24.72273712,1.072913689,0.318862305,421.1908924,737.551714,25.28166578,1.706444806,2.9769158,9271.666687,8.669523313,0.511331176,0.106542558,229.0616459,309.8887153,8.423872192,195,female,fish,70-79
1,fish_male_20-29,6.487269591,10.01335938,16576.20716,28.3456298,1.359269751,0.406118298,560.8109576,825.9289259,27.25711881,2.068453833,3.632505293,6841.739234,12.49482477,0.637551188,0.152574766,285.5213347,446.6745311,9.380950479,163,male,fish,20-29
1,fish_male_30-39,5.941806702,9.268371734,16747.50289,26.39279603,1.21494611,0.367507451,504.4426723,775.9340465,25.6767921,2.000732597,3.477489536,6152.59938,9.736168497,0.607283822,0.152547755,269.0681568,332.3144707,8.372291622,412,male,fish,30-39
1,fish_male_40-49,5.827033004,9.242534555,16564.72408,25.88726935,1.207849417,0.344069088,493.4895294,769.6018376,25.17159299,2.17038244,4.003915773,6263.703478,10.88407048,0.680575018,0.129696422,313.4805846,390.2082969,8.74798831,432,male,fish,40-49
1,fish_male_50-59,5.592126639,8.762797277,17075.25806,25.23951642,1.139126123,0.318349289,455.2992041,740.642378,25.19513616,1.938282295,3.219627001,6406.486132,9.082830859,0.59217143,0.10948058,253.3998131,302.5084907,8.707410954,214,male,fish,50-59
1,fish_male_60-69,5.670219693,9.103685951,18422.12594,25.31159039,1.173765462,0.334603188,463.6510308,760.0102593,25.34000326,2.616778426,5.238285577,8187.461608,9.556623649,0.82943441,0.161603613,369.5739839,311.8056155,9.29618197,159,male,fish,60-69
1,fish_male_70-79,5.660791313,9.220472112,20524.53505,26.25438148,1.146796793,0.34402508,446.4773035,778.165674,26.12677758,1.84844363,3.285857787,10485.84754,10.05073457,0.533210093,0.135541879,228.0027287,344.068747,7.621084803,68,male,fish,70-79
1,meat <50_female_20-29,5.927732602,10.27247699,14586.8356,25.38452384,1.276117687,0.399843081,427.7229833,674.5430091,26.13988863,1.79342076,3.704296788,5311.039891,7.861824618,0.529539803,0.154335172,237.1860189,252.2644004,7.916370193,764,female,meat50,20-29
1,meat <50_female_30-39,6.003929979,10.38454727,15752.30409,26.0106382,1.293201035,0.381648848,430.2972202,700.7985444,26.84449348,1.923838631,3.820882226,5726.490505,8.255824108,0.587542494,0.128569146,258.7540369,268.56825,8.252205156,1483,female,meat50,30-39
1,meat <50_female_40-49,6.020008047,10.70105987,15996.1005,26.11663501,1.296336064,0.375931451,409.0819818,692.2167493,27.33339739,1.736501366,3.805002795,6259.684342,7.601180101,0.513286218,0.116426001,214.0280831,255.1008014,7.622455082,2093,female,meat50,40-49
1,meat <50_female_50-59,6.01924397,10.74323293,16758.05328,26.46885432,1.284088917,0.371280393,383.1498309,689.8950486,28.29468711,1.722445266,3.84971295,6172.467829,7.648695801,0.506564083,0.119638216,215.0101885,245.547366,7.640335054,1698,female,meat50,50-59
1,meat <50_female_60-69,6.12706664,10.93675087,17389.58465,27.02104594,1.33589011,0.371628594,398.2939691,702.7094683,29.10259898,1.705018198,3.828733261,6405.46803,7.695902432,0.503120373,0.108823345,214.2518794,252.8483195,7.673702416,1047,female,meat50,60-69
1,meat <50_female_70-79,6.108421286,10.84459189,17911.83716,26.59641935,1.336771705,0.37114474,397.095204,688.2086626,28.89372036,1.935202956,4.204375911,6198.269994,7.934232403,0.531318986,0.112283694,208.5642621,230.1008217,8.394529222,381,female,meat50,70-79
1,meat <50_male_20-29,6.619954265,11.2897858,14968.33429,27.00220823,1.468101422,0.455237917,488.69607,698.3133646,27.96469991,1.966831848,3.498857919,5588.079791,7.891656937,0.566627732,0.189165007,275.8570923,256.8332566,8.265571982,131,male,meat50,20-29
1,meat <50_male_30-39,6.535518364,11.04114529,17411.20814,27.96511484,1.416491518,0.417211266,472.9986144,762.6999794,28.73458881,1.934344037,3.722593995,7255.810794,9.832603761,0.552242719,0.149922481,239.3586775,298.9267665,8.795262487,370,male,meat50,30-39
1,meat <50_male_40-49,6.420751375,11.14559807,17236.3619,27.05329439,1.388113312,0.394036888,448.139442,731.242473,28.48512582,1.985006308,4.061079451,7837.986485,7.811728489,0.620834988,0.12766338,267.6882397,287.4480083,8.100317459,448,male,meat50,40-49
1,meat <50_male_50-59,6.352414318,11.2536507,16751.07746,26.93328193,1.383757075,0.393446762,432.1385594,700.6082022,28.74121128,1.661312988,3.682279505,5738.834566,6.953856686,0.517367894,0.125952223,212.0155311,219.1386375,7.653890942,410,male,meat50,50-59
1,meat <50_male_60-69,6.367314503,11.52963215,17426.86754,27.23321502,1.388543466,0.394713792,424.7647744,705.6029088,28.6753189,1.888730536,4.245456247,7300.313611,8.653986324,0.556506774,0.119308967,238.1432146,295.3198968,7.788732764,364,male,meat50,60-69
1,meat <50_male_70-79,6.599423491,11.86679413,18302.94332,27.81293515,1.464342527,0.397471401,457.4357929,717.1649465,29.79081426,1.930426724,4.412684387,7620.643342,7.134230011,0.569980535,0.128780599,244.1823852,237.0310152,7.738303489,143,male,meat50,70-79
1,meat 100+_female_20-29,11.87982462,26.5937847,21469.34811,42.65742903,2.54907471,0.843815088,512.5572288,902.7793219,46.08074615,3.949201021,13.11549885,5817.572997,11.3954986,0.988416878,0.248847603,220.4330605,249.194241,11.60041227,393,female,meat100,20-29
1,meat 100+_female_30-39,11.96845884,27.65542255,22011.58689,42.67007988,2.551939352,0.829262613,503.963325,900.8280981,46.11145194,4.06952495,13.68271088,5982.879632,11.36927885,0.969170046,0.251929503,226.1742752,252.8239523,11.28681799,778,female,meat100,30-39
1,meat 100+_female_40-49,12.92020942,31.57615902,21421.82316,43.87783905,2.772763338,0.85498839,494.4261061,867.5391951,48.23620362,4.320770422,14.93651716,5841.584029,11.3038627,0.995965283,0.249623656,200.1538326,244.9397513,11.52490467,1935,female,meat100,40-49
1,meat 100+_female_50-59,13.19977934,32.78808039,21816.69024,44.50445662,2.82428201,0.851622393,484.7749644,867.208198,49.2860059,4.175231777,14.62104623,6095.065531,10.73636616,0.970885482,0.235869476,208.6660309,235.9983481,11.22181931,1753,female,meat100,50-59
1,meat 100+_female_60-69,13.08482787,32.4828116,22444.91488,44.16969328,2.79216603,0.842137032,467.0687205,865.9825863,49.18348422,4.931735388,17.43909524,6290.634317,11.99720712,1.079602089,0.271287905,187.9614277,245.5310412,12.16187508,843,female,meat100,60-69
1,meat 100+_female_70-79,13.63538381,33.99887723,23793.60493,45.32490569,2.983679079,0.877619201,489.6386682,891.9966001,50.89834855,5.962177499,20.45013979,6913.213558,13.44608301,1.401391984,0.318705508,228.4349947,272.992415,14.81822328,274,female,meat100,70-79
1,meat 100+_male_20-29,13.81312707,30.71968273,24597.11697,50.66212956,3.108397081,0.999484066,544.2991415,996.3734283,54.63428239,4.848524669,15.59259193,8389.711124,14.41476635,1.250704581,0.330078527,206.7233157,281.0362689,15.98718705,132,male,meat100,20-29
1,meat 100+_male_30-39,12.70730784,28.86721482,23800.31181,46.87250598,2.750326514,0.903863676,515.881672,953.4546583,48.56600271,4.490043242,15.0702433,7899.750699,12.89952992,1.084565735,0.270011794,191.8830645,302.1641212,13.16824616,260,male,meat100,30-39
1,meat 100+_male_40-49,13.06543515,31.10944058,21988.80118,45.97584842,2.863740012,0.888740102,518.8295165,879.9493963,48.80054836,4.017232013,13.62551275,6212.002039,11.26033036,0.95151569,0.24250213,241.453944,230.0717624,11.22843879,616,male,meat100,40-49
1,meat 100+_male_50-59,13.24867111,32.09084684,22295.75055,45.89379751,2.892454564,0.875168456,510.7961688,884.8896982,49.31985734,4.417628036,14.85750214,6610.329402,12.41443701,1.063594917,0.26130184,229.5598765,235.4567863,12.39458688,591,male,meat100,50-59
1,meat 100+_male_60-69,12.93791425,31.36595316,23606.18896,45.35140156,2.848961205,0.865854481,510.7172617,904.9538375,48.54197202,4.278353116,14.80983429,8255.060734,11.57149249,0.965631588,0.252403407,203.5337422,257.9512492,11.18900219,543,male,meat100,60-69
1,meat 100+_male_70-79,13.96658592,34.90092963,24031.79369,47.13147831,3.076268096,0.927705985,544.2077678,914.2897468,50.5380814,5.854060973,20.90103516,6537.160488,12.92059917,1.278991311,0.334366935,236.4558066,225.2680377,13.78815394,168,male,meat100,70-79
1,meat50-99_female_20-29,7.746265567,14.6941552,17492.97153,31.73216064,1.635995766,0.544185482,439.4014837,769.7252477,33.13721917,2.123724731,6.239667902,5409.271579,8.047393286,0.60530599,0.15580061,204.7003795,243.5687714,7.936958951,669,female,meat,20-29
1,meat50-99_female_30-39,7.892923291,15.32398657,18159.31507,31.89561291,1.680040859,0.53948481,433.050281,770.0044908,33.77881208,2.204914853,6.801021719,5529.314623,8.242896218,0.59287736,0.151488095,190.8074076,249.3602618,7.93590963,1350,female,meat,30-39
1,meat50-99_female_40-49,8.249566897,16.90480421,18132.60161,32.3645383,1.766553831,0.542400054,432.0321477,753.0304344,34.9239736,2.407103673,7.570103205,5494.238312,8.053734676,0.644156044,0.152209882,217.6751056,236.5438126,8.042239418,2710,female,meat,40-49
1,meat50-99_female_50-59,8.249341825,17.13611951,18438.0567,32.54760795,1.752862361,0.529801019,410.5866931,746.4304128,35.53653605,2.561806192,8.465797577,5445.947197,7.921981215,0.65589869,0.148067272,203.4050783,230.0285806,8.060953097,2682,female,meat,50-59
1,meat50-99_female_60-69,8.116916563,16.46668953,19636.04294,32.62830103,1.727468416,0.524725461,406.7972239,761.8577122,35.7930088,2.418149066,8.04867747,6035.177011,7.87412452,0.610583698,0.144112694,184.022604,229.7916996,8.038340935,1456,female,meat,60-69
1,meat50-99_female_70-79,8.278411164,17.07779343,20538.54469,33.25561015,1.771180898,0.542553023,421.2104872,777.1724097,35.89136534,2.608942896,8.859791416,6858.758016,7.799299125,0.667762706,0.151964125,185.0220511,239.0553687,8.312086947,450,female,meat,70-79
1,meat50-99_male_20-29,8.335811008,15.04036845,19135.66122,33.93167315,1.797806583,0.5990488,499.5812779,839.1281022,35.45135709,2.175467745,5.383172089,8085.107075,8.688301137,0.629474348,0.20061665,280.0437002,300.2002945,8.460894433,151,male,meat,20-29
1,meat50-99_male_30-39,8.367336938,15.72744329,19641.14412,34.19644725,1.818297573,0.577970606,480.4283863,832.127496,36.02211939,2.269447199,6.101505894,6534.140414,8.942549531,0.670208775,0.164047676,250.6932632,296.0523005,9.23770222,304,male,meat,30-39
1,meat50-99_male_40-49,8.615127559,17.5020716,18183.43148,33.41001508,1.878015883,0.577753589,471.9890184,760.0485895,35.90714498,2.469739232,7.498848026,5564.111326,7.828028191,0.651094007,0.169851283,232.8786908,222.8056751,8.080429517,663,male,meat,40-49
1,meat50-99_male_50-59,8.489272366,17.56832473,18800.44243,33.23689456,1.832431262,0.5574205,438.0019507,765.3182981,35.60713711,2.552947607,8.163975461,6161.196758,7.948954658,0.666099016,0.166883013,212.872355,227.1740471,8.392593601,671,male,meat,50-59
1,meat50-99_male_60-69,8.522166874,17.81150472,19308.47972,33.54465059,1.839610649,0.55286991,436.7650648,762.2428413,35.96166732,2.43779171,8.16947228,6856.3153,8.200869794,0.605199125,0.14926748,186.4613882,241.1934747,8.123683025,634,male,meat,60-69
1,meat50-99_male_70-79,8.829175328,19.00120476,20198.31942,34.19259858,1.944884878,0.575594689,457.1164092,763.8226215,35.85721957,2.835314543,9.526069572,6165.972249,7.869425886,0.714410457,0.160968374,196.6259342,214.4502193,8.203842088,231,male,meat,70-79
1,vegan_female_20-29,2.541268096,4.511987511,12097.03978,13.58502085,0.149922805,0.187330091,111.4968046,465.2156005,11.90249669,1.017455894,1.72173773,7027.250628,7.866522615,0.165632282,0.075424001,79.24157115,321.5275781,5.630281259,487,female,vegan,20-29
1,vegan_female_30-39,2.732454432,4.764953233,12908.65359,14.76078524,0.166075573,0.200734531,124.7847963,501.0900113,12.8700979,1.096755948,1.895225161,5822.110652,8.717365293,0.201572647,0.088829887,97.53324694,324.8725739,5.825895101,376,female,vegan,30-39
1,vegan_female_40-49,2.927155068,5.227145273,14629.19161,16.05493212,0.20434058,0.21272685,141.0590361,560.3499935,14.11253575,1.393695501,2.302403643,9073.345742,11.31026172,0.282741288,0.119361827,143.8627583,447.4413518,7.162201885,219,female,vegan,40-49
1,vegan_female_50-59,2.556765295,4.933701114,15371.64635,13.39820116,0.134477599,0.191948419,111.9652267,500.2629554,12.85975193,0.933504116,1.83383969,10710.17715,6.073043913,0.144506846,0.064409762,58.95444813,310.8708838,5.503460549,106,female,vegan,50-59
1,vegan_female_60-69,2.709968872,5.351304306,16597.6277,14.16453739,0.144258411,0.201545204,120.8203972,517.1388773,13.66974587,1.190619038,2.596329251,11112.58226,7.603477249,0.19629489,0.076971529,83.85748687,322.3524783,6.517302559,81,female,vegan,60-69
1,vegan_female_70-79,3.037841964,5.322582128,16619.17539,16.77942485,0.192232059,0.209612739,134.9016315,595.3435592,14.70171886,1.387877726,2.711842592,7823.921248,9.850389789,0.178042431,0.079169202,73.0724013,339.4022826,7.836626407,25,female,vegan,70-79
